TeamExp,ManagerExp,duration_months,effort_hours,Transactions,Entities,PointsNonAdjust,Adjustment,size_fp,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,effort_per_fp,log_size_fp,log_effort,complexity_score,team_skill_avg,risk_score
0.0,0.0,14.0,9369.0,0.0,0.0,0.0,0.0,304.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,30.718032786885246,5.720311776607412,9.145268375232467,3.6666666666666665,3.25,4.5
0.0,0.0,28.0,7184.0,0.0,0.0,0.0,0.0,353.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,20.293785310734464,5.869296913133774,8.879750798513125,2.6666666666666665,2.75,4.0
0.0,0.0,16.0,9586.75,0.0,0.0,0.0,0.0,567.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,16.878080985915492,6.342121418721152,9.168241520954844,4.666666666666667,3.0,4.5
0.0,0.0,13.0,5100.0,0.0,0.0,0.0,0.0,467.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,10.897435897435898,6.148468295917647,8.537191877922927,3.3333333333333335,2.75,3.5
0.0,0.0,45.0,9586.75,0.0,0.0,0.0,0.0,3368.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.84557732264767,8.122371243406553,9.168241520954844,4.0,3.5,4.5
0.0,0.0,4.0,1651.0,0.0,0.0,0.0,0.0,253.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,6.5,5.537334267018537,7.409741954080923,2.3333333333333335,3.5,4.0
0.0,0.0,10.0,1450.0,0.0,0.0,0.0,0.0,196.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,7.3604060913705585,5.2832037287379885,7.280008252884188,2.3333333333333335,3.25,2.5
0.0,0.0,12.0,1745.0,0.0,0.0,0.0,0.0,185.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,9.381720430107526,5.225746673713202,7.465082736399547,3.0,4.0,4.0
0.0,0.0,6.0,1798.0,0.0,0.0,0.0,0.0,387.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,4.634020618556701,5.961005339623274,7.4949862339505335,3.6666666666666665,3.5,4.5
0.0,0.0,28.0,2957.0,0.0,0.0,0.0,0.0,430.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,6.860788863109049,6.066108090103747,7.992268643270745,3.0,3.25,4.0
0.0,0.0,6.0,963.0,0.0,0.0,0.0,0.0,204.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.697560975609756,5.3230099791384085,6.871091294610546,3.0,3.25,3.5
0.0,0.0,6.0,1233.0,0.0,0.0,0.0,0.0,71.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,17.125,4.276666119016055,7.1180162044653335,2.3333333333333335,3.25,3.5
0.0,0.0,6.0,3240.0,0.0,0.0,0.0,0.0,840.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.8525564803804992,6.734591659972948,8.083637203141548,3.6666666666666665,4.5,5.0
0.0,0.0,11.0,9586.75,0.0,0.0,0.0,0.0,1648.0,4.0,2.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.813674954517889,7.407924322559599,9.168241520954844,4.666666666666667,4.25,4.0
0.0,0.0,8.0,6800.0,0.0,0.0,0.0,0.0,1035.0,4.0,2.0,4.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,6.563706563706564,6.943122422819428,8.824824939175638,4.666666666666667,4.25,4.0
0.0,0.0,22.0,3850.0,0.0,0.0,0.0,0.0,548.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,7.012750455373406,6.3080984415095305,8.25608813381491,3.0,3.5,3.5
0.0,0.0,31.0,9586.75,0.0,0.0,0.0,0.0,2054.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.665085158150852,7.628031126930335,9.168241520954844,4.0,4.0,4.0
0.0,0.0,26.0,5787.0,0.0,0.0,0.0,0.0,302.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,19.099009900990097,5.713732805509369,8.663542087751374,3.0,3.0,3.5
0.0,0.0,22.0,9586.75,0.0,0.0,0.0,0.0,1172.0,4.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,8.172847399829497,7.067319848653476,9.168241520954844,3.3333333333333335,3.5,3.0
0.0,0.0,7.0,1100.0,0.0,0.0,0.0,0.0,253.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.330708661417323,5.537334267018537,7.00397413672268,3.0,3.75,3.5
0.0,0.0,14.0,5578.0,0.0,0.0,0.0,0.0,227.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,24.464912280701753,5.429345628954441,8.626764827845529,3.6666666666666665,2.75,4.0
0.0,0.0,6.0,1060.0,0.0,0.0,0.0,0.0,59.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,17.666666666666668,4.0943445622221,6.966967138613983,2.6666666666666665,3.25,3.5
0.0,0.0,6.0,5279.0,0.0,0.0,0.0,0.0,299.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,3.0,17.596666666666668,5.703782474656201,8.571681376700306,3.6666666666666665,3.0,4.0
0.0,0.0,15.0,8117.0,0.0,0.0,0.0,0.0,422.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,2.0,4.0,19.189125295508273,6.0473721790462776,9.001839097398843,3.3333333333333335,3.25,4.0
0.0,0.0,9.0,8710.0,0.0,0.0,0.0,0.0,1058.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,8.2247403210576,6.9650803456014065,9.072341873818893,4.0,3.75,3.5
0.0,0.0,9.0,796.0,0.0,0.0,0.0,0.0,65.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,12.06060606060606,4.189654742026425,6.680854678790215,3.6666666666666665,4.0,4.0
0.0,0.0,26.0,9586.75,0.0,0.0,0.0,0.0,390.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,24.51854219948849,5.968707559985366,9.168241520954844,4.0,3.75,5.0
0.0,0.0,13.0,1755.0,0.0,0.0,0.0,0.0,193.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,9.04639175257732,5.267858159063328,7.470793774195062,2.6666666666666665,3.25,2.5
0.0,0.0,28.0,5931.0,0.0,0.0,0.0,0.0,1526.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.8840864440078584,7.3310603052186325,8.688116703257823,3.3333333333333335,3.5,3.5
0.0,0.0,13.0,4456.0,0.0,0.0,0.0,0.0,575.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,7.736111111111111,6.3561076606958915,8.402231172946555,3.6666666666666665,3.0,3.0
0.0,0.0,13.0,3600.0,0.0,0.0,0.0,0.0,509.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,7.0588235294117645,6.234410725718371,8.188966863648876,2.6666666666666665,3.25,4.0
0.0,0.0,12.0,4557.0,0.0,0.0,0.0,0.0,583.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,7.803082191780822,6.369900982828227,8.42463920980563,2.0,3.75,2.5
0.0,0.0,14.0,8752.0,0.0,0.0,0.0,0.0,315.0,4.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,27.696202531645568,5.755742213586912,9.077151777732437,3.3333333333333335,3.25,4.5
0.0,0.0,12.0,3440.0,0.0,0.0,0.0,0.0,138.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,24.74820143884892,4.9344739331306915,8.14351740579748,3.0,3.5,3.5
0.0,0.0,9.0,1981.0,0.0,0.0,0.0,0.0,257.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,7.678294573643411,5.552959584921617,7.591861714889934,3.6666666666666665,3.75,4.0
0.0,0.0,30.0,9586.75,0.0,0.0,0.0,0.0,423.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,22.610259433962263,6.049733455231958,9.168241520954844,3.3333333333333335,3.25,4.5
0.0,0.0,20.0,7105.0,0.0,0.0,0.0,0.0,495.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,14.324596774193548,6.206575926724928,8.868694776580972,3.0,3.75,4.0
0.0,0.0,16.0,6816.0,0.0,0.0,0.0,0.0,622.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,10.940609951845907,6.434546518787453,8.827174771362785,3.3333333333333335,3.0,4.0
0.0,0.0,12.0,4620.0,0.0,0.0,0.0,0.0,204.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,22.536585365853657,5.3230099791384085,8.438366410870266,4.666666666666667,3.0,5.0
0.0,0.0,15.0,7451.0,0.0,0.0,0.0,0.0,616.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,4.0,12.076175040518638,6.424869023905388,8.916237731721479,4.0,3.75,5.0
0.0,0.0,33.0,9586.75,0.0,0.0,0.0,0.0,3643.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.630831503841932,8.200837258379849,9.168241520954844,4.666666666666667,4.25,4.0
0.0,0.0,4.0,4.0,1374.0,128.0,1502.0,0.0,1587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,7.370230641807081,1.6094379124341003,0.0,0.0,0.0
0.0,0.0,17.0,2.0,16.0,234.0,250.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042145,5.564520407322694,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,9.0,1.0,86.0,77.0,163.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535947712418301,5.030437921392435,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,4.0,1.0,187.0,39.0,226.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003952569169960474,5.53338948872752,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,13.0,1.0,287.0,20.0,307.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,5.680172609017068,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,4.0,1.0,87.0,0.0,87.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,4.430816798843313,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,6.0,1.0,47.0,30.0,77.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,4.382026634673881,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,2.0,115.0,5.0,120.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,4.584967478670572,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,6.0,1.0,81.0,34.0,115.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,4.762173934797756,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,1.0,46.0,0.0,46.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,3.970291913552122,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,9.0,1.0,362.0,98.0,460.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145922746781116,6.144185634125646,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,1.0,53.0,7.0,60.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,4.219507705176107,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,2.0,172.0,42.0,214.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,5.298317366548036,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,26.0,1.0,121.0,47.0,168.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,5.176149732573829,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,1.0,315.0,25.0,340.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002551020408163265,5.971261839790462,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,3.0,1.0,211.0,52.0,263.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003787878787878788,5.575949103146316,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,6.4,1.0,30.0,22.0,52.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,3.7612001156935624,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,10.0,1.0,134.0,68.0,202.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,5.25227342804663,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,13.0,1.0,151.0,58.0,209.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040650406504065045,5.5053315359323625,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,1.0,1.0,70.0,0.0,70.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,4.356708826689592,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,4.0,1.0,351.0,0.0,351.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028089887640449437,5.87493073085203,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,6.0,1.0,2697.0,0.0,2697.0,0.0,3156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003167564143173899,8.057377488557991,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,6.0,1.0,28.0,25.0,53.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,3.8501476017100584,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,3.0,4.0,41.0,12.0,53.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,4.04305126783455,1.6094379124341003,0.0,0.0,0.0
0.0,0.0,13.0,1.0,81.0,14.0,95.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,4.672828834461906,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,1.0,1.0,68.0,7.0,75.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,4.276666119016055,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,24.0,2.0,156.0,150.0,306.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006514657980456026,5.726847747587197,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,7.0,4.0,168.0,76.0,244.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163265306122449,5.501258210544727,1.6094379124341003,0.0,0.0,0.0
0.0,0.0,15.0,1.0,70.0,44.0,114.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010101010101010102,4.59511985013459,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,2.0,1.0,205.0,107.0,312.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030120481927710845,5.805134968916488,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,8.0,1.0,60.0,52.0,112.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,4.624972813284271,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,8.0,1.0,111.0,87.0,198.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,5.262690188904886,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,8.0,2.0,43.0,24.0,67.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,4.110873864173311,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,5.0,2.0,125.0,57.0,182.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011049723756906077,5.198497031265826,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,2.0,1.0,121.0,0.0,121.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,4.77912349311153,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,3.0,1.0,57.0,15.0,72.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,4.30406509320417,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,4.0,1.0,90.0,45.0,135.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,4.969813299576001,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,19.0,2.0,1590.0,235.0,1825.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009128251939753537,7.692113339595466,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,2.0,1.0,10.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.302585092994046,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,5.0,1.0,191.0,10.0,201.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,5.318119993844216,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,8.0,1.0,109.0,48.0,157.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006134969325153374,5.093750200806762,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,6.0,1.0,110.0,71.0,181.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,5.214935757608986,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,8.0,1.0,57.0,0.0,57.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,4.0943445622221,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,20.0,1.0,311.0,101.0,412.0,0.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002421307506053269,6.023447592961033,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,3.0,1.0,245.0,77.0,322.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653295128939827,5.855071922202427,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,13.0,2.0,1133.0,923.0,2056.0,0.0,2529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007905138339920949,7.835974581721566,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,8.0,2.0,177.0,30.0,207.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,5.5254529391317835,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,5.0,1.0,199.0,5.0,204.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,5.332718793265369,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,1.0,423.0,133.0,556.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016181229773462784,6.42648845745769,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,12.0,1.0,88.0,89.0,177.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,5.159055299214529,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,6.0,1.0,228.0,37.0,265.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003484320557491289,5.659482215759621,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,2.0,1.0,36.0,15.0,51.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,3.970291913552122,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,7.0,2.0,34.0,25.0,59.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,3.828641396489095,1.0986122886681098,0.0,0.0,0.0
0.0,0.0,5.0,1.0,85.0,15.0,100.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,4.653960350157523,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,13.0,1.0,382.0,118.0,500.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002145922746781116,6.144185634125646,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,84.0,4.0,1416.0,818.0,2234.0,0.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001863932898415657,7.671360923190644,1.6094379124341003,0.0,0.0,0.0
0.0,0.0,13.0,1.0,184.0,108.0,292.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035211267605633804,5.648974238161206,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,2.0,1.0,84.0,22.0,106.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,4.700480365792417,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,2.0,1.0,93.0,65.0,158.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211180124223602,5.081404364984463,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,2.0,1.0,64.0,0.0,64.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,4.189654742026425,0.6931471805599453,0.0,0.0,0.0
0.0,0.0,10.0,1.0,283.0,72.0,355.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027247956403269754,5.905361848054571,0.6931471805599453,0.0,0.0,0.0
